state	county	fips	trump16	trump16_pct	clinton16	clinton16_pct	otherpres16	otherpres16_pct	romney12	romney12_pct	obama12	obama12_pct	otherpres12	otherpres12_pct	senaterace16	houserace16	govrace16	total_population	cvap	voterturnout16_pct	voterturnout12_pct	voterturnout_pct_diff	white_pct	nonwhite_pct	black_pct	hispanic_pct	foreignborn_pct	female_pct	age29andunder_pct	age65andolder_pct	median_hh_inc	clf_unemploy_pct	lesshs_pct	lesscollege_pct	rural_pct	RepWon16
New York	Schoharie	36095	8831	62.8540925266904	4240	30.1779359430605	979	6.96797153024911	6497	49.1936094495343	5119	38.759748618157	1591	12.0466419323086	Race	Race	No Race	31667	25425	55.2605703048181	51.944936086529	3.31563421828908	93.5326996557931	6.4673003442069	1.3894590583257	2.97786339091167	2.93049546846875	50.1405248365807	35.5448890011684	18.3787539078536	50607	10.1019819126419	11.4818850449469	79.5151184963225	82.8452777184036	1
New York	Schuyler	36097	5050	57.5695394436844	3091	35.2371181030552	631	7.19334245326037	3798	46.6241099926344	3444	42.2784188558802	904	11.0974711514854	Race	Race	No Race	18336	14530	60.3716448726772	56.0633172746043	4.30832759807296	95.3370418848168	4.66295811518324	0.823516579406632	1.72338568935428	1.96335078534031	49.9181937172775	32.9788394415358	19.3608202443281	47229	7.25697569756976	9.98719590268886	79.1594486706334	81.1535735702993	1
New York	Seneca	36099	7236	51.7596566523605	5697	40.7510729613734	1047	7.48927038626609	5244	39.5296246042515	6715	50.6181215136439	1307	9.85225388210463	Race	Race	No Race	35036	27670	50.5240332490061	47.9436212504517	2.58041199855439	89.4308711040073	10.5691288959927	4.30699851581231	3.20812878182441	2.48316017810252	47.2827948395936	35.9801347185752	17.1994519922366	50073	5.28350515463918	14.5201412293372	80.0112341518215	58.6564920144109	1
New York	Steuben	36101	26831	63.8802914146945	12526	29.8223894100281	2645	6.29731917527737	20163	52.3292932963069	15015	38.9686226674626	3353	8.70208403623057	Race	Race	No Race	98151	75210	55.8462970349687	51.2312192527589	4.61507778220981	93.8869700767185	6.11302992328147	1.47731556479302	1.56289798371896	2.34230929893735	50.331631873338	35.9028435777526	17.4639076524946	48823	7.57617876617128	10.3937561318475	77.6515206981886	60.3707445196484	1
New York	Suffolk	36103	350570	51.4595143661542	303951	44.6163985826138	26733	3.92408705123199	243258	41.4933356986173	287519	49.04308342061	55481	9.46358088077263	Race	Race	No Race	1498130	1058860	64.3384394537521	55.3669040288612	8.97153542489092	69.1811124535254	30.8188875464746	7.16907077489937	18.176393236902	15.4072076522064	50.7819081121131	37.3711894161388	15.2491439327695	90128	6.07094298846415	9.99297465019612	65.6152059793533	2.60113168379817	1
New York	Sullivan	36105	15931	53.1831079953263	12568	41.9562677349357	1456	4.86062426973794	11347	39.9331339081471	14612	51.4235439028682	2456	8.64332218898469	Race	Race	No Race	75818	56215	53.2864893711643	50.5470070265943	2.73948234456995	72.9523332190245	27.0476667809755	7.68419108918726	14.9806114642961	9.70218154000369	48.8208604816798	35.6828193832599	16.7387691577198	52027	10.1494018413363	13.8268577895134	77.6442851754055	74.1653448876165	1
New York	Tioga	36107	13260	59.4645499798197	7526	33.7503923942778	1513	6.78505762590251	11160	51.6642748020925	8544	39.5537243646127	1897	8.78200083329475	Race	Race	No Race	49649	38525	57.8818948734588	56.0700843608047	1.81181051265413	95.4540876956233	4.54591230437673	0.713005297186247	1.69590525488932	2.22965215815021	50.5548953654656	34.4659509758505	17.9258393925356	58115	6.72060497641893	9.75386638460879	74.9635516423201	65.6586797066015	1
New York	Tompkins	36109	10371	24.3005764093913	28890	67.6929565584142	3417	8.00646703219457	10191	25.6894378623645	24872	62.6972523317368	4607	11.6133098058987	Race	Race	No Race	104268	79910	53.4075835314729	49.6433487673633	3.76423476410962	77.7860896919477	22.2139103080523	3.58499251927725	4.724364138566	12.7872405723712	50.8142478996432	49.5665017071393	12.1763148808839	54133	5.36712919664841	5.495592129521	48.3977474608655	43.3431137017053	0
New York	Ulster	36111	34006	41.7995206195071	42101	51.7497387990904	5248	6.45074058140249	25572	32.65274851561	43837	55.9752282449084	8906	11.3720232394816	Race	Race	No Race	180505	141090	57.6617761712382	55.5071231129067	2.15465305833157	80.2182765020359	19.7817234979641	5.24140605523393	9.62965014819534	7.60643749480624	50.3443117919171	34.5663555026177	17.3707099526329	60393	8.53296609445725	9.91590125179243	69.0291826531799	46.0401220868746	0
New York	Warren	36113	15751	50.1496434029547	13091	41.6804635761589	2566	8.1698930208864	12925	43.6980187977551	14276	48.2656028129015	2377	8.03637838934343	Race	Race	No Race	64911	51680	60.7739938080495	57.2329721362229	3.54102167182662	94.4416200643959	5.55837993560414	1.13540077952889	2.21688157631218	3.39849948390874	50.9559242655328	32.641616983254	19.7639845326678	57174	6.01573885164675	8.83612054239862	71.5831206900188	33.9294139132817	1
New York	Washington	36115	13610	55.4876060013046	9098	37.0923026744945	1820	7.42009132420091	9793	42.403117557913	10993	47.5990474128599	2309	9.9978350292271	Race	Race	No Race	62465	49640	49.4117647058824	46.5249798549557	2.88678485092667	92.7383334667414	7.26166653325862	2.85920115264548	2.53101736972705	2.2140398623229	48.2782358120548	34.2447770751621	17.1776194669015	51449	8.0715059588299	11.4747510827343	79.7539849086931	67.8989496330043	1
New York	Wayne	36117	23380	58.9109784060272	13473	33.9481442285887	2834	7.14087736538413	17248	45.9370921778038	15732	41.8994859775748	4567	12.1634218446214	Race	Race	No Race	91874	70855	56.011572930633	52.9913203020253	3.02025262860772	90.3520038313342	9.64799616866578	3.04874066656508	4.10562291834469	2.67322637525306	50.4604131745652	35.6020201580425	16.49650608442	51627	7.02814266979124	10.0197201615175	78.7836103546499	60.6972230516572	1
New York	Westchester	36119	131238	31.1984880721732	272926	64.8811971805874	16491	3.92031474723942	131139	33.7598179417012	234778	60.4401630080809	22530	5.80001905021792	Race	Race	No Race	969229	634370	66.3106704289295	61.2335072591705	5.07716316975897	54.9477987142357	45.0522012857643	13.4668896617827	23.6108288134177	25.5264751673753	51.679530843588	37.3255443244063	15.6468698315878	86226	7.05126180474401	12.3972641062903	52.696349369332	3.2734774468372	0
New York	Wyoming	36121	12442	71.927390449763	3904	22.5690831309978	952	5.50352641923922	9248	56.6146311600857	5357	32.7946127946128	1730	10.5907560453015	Race	Race	No Race	41239	32645	52.9882064634707	50.0382907030173	2.94991576045336	89.8857877252116	10.1142122747884	5.16016392250055	3.20570333907224	1.80411746162613	45.8304032590509	35.1948398360775	15.5120153252989	53612	7.13675857566169	11.8910690121786	85.0033829499323	64.0825524848772	1
New York	Yates	36123	5660	56.2288893304192	3659	36.3500894098947	747	7.42102125968607	4269	45.2128786274094	4259	45.1069688625291	914	9.68015251006143	Race	Race	No Race	25106	18960	53.0907172995781	49.7995780590717	3.29113924050633	95.2919620807775	4.70803791922249	0.732892535648849	2.06325181231578	2.44164741496057	51.7645184418067	39.7554369473433	18.2307018242651	50105	7.17856264852905	14.8229280759401	76.8406961178046	71.22455420546	1
North Carolina	Alamance	37001	38815	54.5483929901485	29833	41.9256011355172	2509	3.52600587433422	38170	56.3178706326723	28875	42.6035764872521	731	1.07855288007554	Race	Race	Race	156372	112290	63.3689553833823	60.3580016029923	3.01095378039005	65.5130074437879	34.4869925562121	18.4265725321669	12.0731332975213	8.13828562658276	52.4518455989563	38.8867572199627	16.0143759752385	43209	6.92429082791271	15.2787166182701	77.9273575474842	28.5580059683321	1
North Carolina	Alexander	37003	13893	76.0385310054184	3767	20.6173717913634	611	3.34409720321821	12253	71.2549430100023	4611	26.8143754361479	332	1.93068155384973	Race	Race	Race	37211	28575	63.9405074365704	60.1784776902887	3.76202974628172	87.3451398779931	12.6548601220069	5.73217596947139	4.46642121953186	2.69006476579506	49.0097014323721	34.9547176910053	18.4354088844696	40404	8.35273573923167	19.3822041313197	86.677825541142	72.7781063498037	1
North Carolina	Alleghany	37005	3814	71.7591721542803	1306	24.5719661335842	195	3.66886171213547	3390	66.9034931912374	1583	31.241365699625	94	1.85514110913756	Race	Race	Race	10868	8420	63.1235154394299	60.1781472684086	2.94536817102139	87.5322046374678	12.4677953625322	2.41074714758925	9.33014354066986	5.46558704453441	50.3956569746043	29.6742730953257	23.721015826279	38352	6.5611330972714	18.960359012715	81.388681126901	100	1
North Carolina	Anson	37007	4506	42.7311522048364	5859	55.5618776671408	180	1.70697012802276	4166	37.0113717128642	7019	62.3578535891969	71	0.630774697938877	Race	Race	Race	25883	19945	52.8703935823515	56.4351967911757	-3.56480320882427	45.0913727156821	54.9086272843179	48.7269636440907	3.63172738863347	3.35741606459839	47.5524475524476	37.0474829038365	16.0607348452652	34656	14.3664585793825	19.6149614961496	90.4730473047305	78.510464598486	0
North Carolina	Ashe	37009	9412	70.1132300357569	3500	26.072705601907	512	3.81406436233611	8242	65.360824742268	4116	32.6407613005551	252	1.99841395717684	Race	Race	Race	26992	21165	63.425466572171	59.5794944483818	3.84597212378927	92.6126259632484	7.38737403675162	0.715026674570243	5.12003556609366	4.04193835210433	50.7187314759929	30.4349436870184	22.9030823947836	37360	7.60997875186905	16.6922050318818	80.470564974544	84.8649243062938	1
North Carolina	Avery	37011	6298	76.3486483210086	1689	20.4752091162565	262	3.17614256273488	5766	74.3137002191004	1882	24.2557030545173	111	1.43059672638227	Race	Race	Race	17633	14280	57.766106442577	54.3347338935574	3.43137254901961	89.2134066806556	10.7865933193444	3.6919412465264	5.01332728406964	4.11160891510236	45.3354505756252	32.1896444167187	20.3992514036182	35891	7.95583238958097	21.0354015987819	80.1979444232965	88.7846266224645	1
North Carolina	Beaufort	37013	14543	60.7527780098588	8764	36.6112457181051	631	2.63597627203609	13977	59.1744284504657	9435	39.9449618966977	208	0.880609652836579	Race	Race	Race	47513	36275	65.9903514817367	65.1137146795314	0.876636802205368	65.9251152316208	34.0748847683792	25.2436175362532	7.47795340222676	3.76738997747985	52.1941363416328	33.2161724159704	21.6824868983226	40906	9.94781783681214	15.3569002687458	81.4358701751277	65.6002010092339	1
North Carolina	Bertie	37015	3456	36.9744302984915	5778	61.8166256552905	113	1.20894404621804	3387	33.4584609305542	6695	66.136520794231	41	0.405018275214857	Race	Race	Race	20324	16345	57.1856836953197	61.9333129397369	-4.74762924441725	34.5404447943318	65.4595552056682	61.8923440267664	1.93859476481008	1.63353670537296	48.8830938791576	33.0594371186774	19.6172013383192	31129	14.1544784237882	25.2040679780543	88.4584504215175	83.2440560097735	0
North Carolina	Bladen	37017	8550	53.7837327797698	7058	44.3983141473234	289	1.81795307290684	7748	48.5554928871342	8062	50.5232813185436	147	0.921225794322241	Race	Race	Race	34454	25675	61.9162609542356	62.1499513145083	-0.233690360272639	54.2404365240611	45.7595634759389	34.7216578626575	7.48824519649388	4.40877691995124	52.5134962558774	34.64329250595	18.3839321994543	30408	9.01769020566662	21.5573060584815	85.1816719594177	91.2333049161694	1
North Carolina	Brunswick	37019	42720	62.5009143977411	23282	34.0624131322146	2349	3.43667247004433	34743	60.5679718280395	22038	38.4191625117674	581	1.01286566019316	Race	Race	Race	119167	96130	71.1026734630188	59.6712784770623	11.4313949859565	81.4730588166187	18.5269411833813	10.4064044576099	4.73285389411498	4.29733063683738	51.5050307551587	27.6553072578818	26.9000646152039	49356	9.68654345383393	11.9767378661884	73.0083156693299	42.9605979652056	1
North Carolina	Buncombe	37021	55716	40.0987426860601	75452	54.3027197420599	7779	5.59853757187993	54701	42.8368938729483	70625	55.307135697281	2370	1.85597042977071	Race	Race	Race	250112	194115	71.5797336630348	65.7836849290369	5.79604873399789	83.8988133316274	16.1011866683726	6.05448758955988	6.29238101330604	5.43156665813715	52.0043020726714	34.2942361821904	18.0331211617195	46902	6.03728353783554	10.0360341469067	63.4256168019557	24.0795911345345	0
North Carolina	Burke	37023	26238	67.415210688592	11251	28.9080164439877	1431	3.67677286742035	22267	60.932027145359	13701	37.4917907180385	576	1.57618213660245	Race	Race	Race	89082	68740	56.6191446028513	53.1626418388129	3.4565027640384	82.2871062616466	17.7128937383534	6.10785568352754	5.80364158864866	4.77313037426192	50.5073976785434	34.6096854583418	18.2337621517254	39759	10.7869463192781	20.3959549921664	83.1331402617544	42.6522351284759	1
North Carolina	Cabarrus	37025	53819	57.6906173289455	35521	38.0763005284653	3949	4.23308214258916	49557	59.3028265083886	32849	39.3090491348156	1160	1.38812435679583	Race	Race	Race	192296	132890	70.2001655504553	62.8835879298668	7.31657762058847	68.9837542122561	31.0162457877439	16.2530681865457	9.81663685152057	7.72662977909057	51.3728834713151	39.9545492365936	12.4563173440945	58970	7.94109125061197	11.076730714444	71.3842550093381	19.2533045710658	1
North Carolina	Caldwell	37027	26621	73.295704845815	8425	23.1965859030837	1274	3.50770925110132	23229	66.8806863987101	10898	31.377404122999	605	1.74190947829091	Race	Race	Race	81623	62720	57.9081632653061	55.3762755102041	2.53188775510203	88.1932788552246	11.8067211447754	4.81114391776828	4.89812920377835	3.43408108008772	50.7908310157676	34.2329980520197	17.640861031817	37118	10.4576533151704	22.4454253888333	86.2071938476394	34.4277300702164	1
North Carolina	Camden	37029	3546	70.8349980023971	1274	25.4494606472233	186	3.71554135037954	3109	66.0926870748299	1508	32.0578231292517	87	1.84948979591837	Race	Race	Race	10228	7660	65.3524804177546	61.4099216710183	3.94255874673629	80.4458349628471	19.5541650371529	14.1767696519359	2.64958936253422	3.09933515838874	49.8142354321471	35.041063746578	15.8095424325381	60714	10.9813562794509	16.787594252383	79.6414852752881	99.5490981963928	1
North Carolina	Carteret	37031	26569	70.3237076837564	9939	26.3068738254678	1273	3.36941849077579	24775	69.7553284342709	10301	29.0030126418335	441	1.2416589238956	Race	Race	Race	68537	54475	69.3547498852685	65.1987150068839	4.15603487838459	86.3518975152108	13.6481024847892	5.7122430220173	4.15833783211988	3.68997767629164	50.8878416038052	30.7833724849351	21.8407575470184	50599	9.18150975402884	9.99277018973367	74.0606131660707	32.6031683942891	1
North Carolina	Caswell	37033	6026	54.4354110207769	4792	43.2881662149955	252	2.27642276422764	5594	50.6748799710119	5348	48.4464172479391	97	0.878702781049008	Race	Race	Race	23094	18325	60.4092769440655	60.2401091405184	0.169167803547069	61.2150342080194	38.7849657919806	32.501948558067	3.5636961981467	2.58941716463151	49.5972979994804	32.2681215900234	19.3340261539794	38310	10.3721841332027	24.8816287878788	86.8075284090909	99.1947383953792	1
North Carolina	Catawba	37035	48324	66.7910602479579	21216	29.3237135630468	2811	3.88522618899531	44538	63.9904599071852	24069	34.5813996925332	994	1.42814040028161	Race	Race	Race	155461	113835	63.5577809988141	61.1420037773971	2.41577722141696	76.6513788024006	23.3486211975994	8.33906896263372	8.97717112330424	6.87374968641653	51.0578215758293	36.9977036041194	16.13073375316	45450	7.85258074566414	16.6124480860997	78.3888175349452	30.295158009303	1
North Carolina	Chatham	37037	17105	42.9245401390248	21065	52.8620542548119	1679	4.21340560616327	16665	47.0311000733759	18361	51.8174634531806	408	1.15143647344359	Race	Race	Race	68778	51175	77.8680996580361	69.2408402540303	8.62725940400586	71.7104306609672	28.2895693390328	11.6941463840181	12.3586030416703	8.47945563988485	51.5789932827358	30.4239727819942	23.8302945709384	58555	7.75586271160118	13.1187385144348	61.1931155768965	65.9223683174553	0
North Carolina	Cherokee	37039	10844	76.4685142091531	2860	20.1678301953318	477	3.36365559551513	9278	72.1069402347089	3378	26.2532058754955	211	1.6398538897956	Race	Race	Race	27226	22130	64.0804338002711	58.1427925892454	5.93764121102575	91.7064570631015	8.29354293689855	1.37735987658856	2.86490854330419	2.44986410049218	51.1202526996254	28.3515756996988	26.720781605818	35284	7.71107857491459	15.8065296251511	80.764207980653	100	1
North Carolina	Chowan	37041	4014	55.5340343110127	2992	41.3945766463752	222	3.07138904261206	3891	51.8454363757495	3556	47.381745502998	58	0.772818121252498	Race	Race	Race	14556	11310	63.9080459770115	66.3572060123784	-2.44916003536693	60.0164880461665	39.9835119538335	33.5119538334707	3.40752954108271	2.86479802143446	52.425116790327	33.5531739488871	22.0733718054411	41156	13.4349465744815	15.7561436672968	79.8771266540643	67.6198201852227	1
North Carolina	Clay	37043	4437	73.8269550748752	1367	22.7454242928453	206	3.42762063227953	3973	70.4182913860333	1579	27.9865295994328	90	1.59517901453385	Race	Race	Race	10730	8605	69.8431144683324	65.5665310865776	4.2765833817548	96.1509785647717	3.84902143522834	0.419384902143523	3.15004659832246	2.96365330848089	52.851817334576	28.8536812674744	28.0708294501398	36296	10.2915578764143	12.0198265179678	79.0086741016109	100	1
North Carolina	Cleveland	37045	28479	63.7499160566785	14964	33.496742999127	1230	2.75334094419448	25793	59.5131518227965	17062	39.3677895708353	485	1.11905860636825	Race	Race	Race	97113	73940	60.4179064106032	58.6150933189072	1.80281309169597	73.5617270602288	26.4382729397712	20.6213380288942	3.20554405692338	2.71951232069857	51.8797689289796	37.504762493178	17.0924592999907	39134	12.2239454771839	16.4556770801861	83.6969001148106	55.7902893615286	1
North Carolina	Columbus	37047	14272	60.1382100117984	9063	38.1889431990561	397	1.67284678914546	12941	53.3803572165161	11050	45.5801674710226	252	1.03947531246133	Race	Race	Race	57015	43310	54.7956592011083	55.9755252828446	-1.17986608173631	59.8649478207489	40.1350521792511	30.4060334999562	4.95483644654915	2.73787599754451	50.8427606770148	36.921862667719	17.8040866438656	35847	8.52779146325077	19.3006103763988	88.0213631739573	80.5948569658164	1
North Carolina	Craven	37049	27731	59.0008723218655	17630	37.5098402161656	1640	3.48928746196889	26928	58.3235867446394	18763	40.6389430366039	479	1.03747021875677	Race	Race	Race	104190	78255	60.0613379336784	58.9994249568718	1.0619129768066	66.3249832037624	33.6750167962376	20.9185142528074	6.99971206449755	4.94193300700643	49.3319896343219	42.688357807851	17.1206449755255	47957	9.90612208578039	12.7046933119934	77.5367151261874	27.7088063378581	1
North Carolina	Cumberland	37051	51265	40.2059510924976	71605	56.1581415776512	4636	3.63590732985114	50666	39.6941421643516	75792	59.3790396502691	1183	0.926818185379306	Race	Race	Race	325841	233905	54.5118744789551	54.569590218251	-0.0577157392958583	44.7389984685782	55.2610015314218	35.69839277439	10.9010222777367	5.88906859480544	51.123707575167	47.5897753812442	10.831663295902	44810	11.4155753640732	9.70039109671071	75.8866763736837	13.3681452332429	0
North Carolina	Currituck	37053	9163	72.3261504459705	2913	22.9931328439498	593	4.68071671007972	7496	66.3128096249115	3562	31.5109695682944	246	2.17622080679405	Race	Race	Race	24864	19035	66.5563435776202	59.3853427895981	7.17100078802206	87.5482625482625	12.4517374517375	6.0971685971686	3.58349420849421	2.88368725868726	50.5349099099099	34.375	15.0056306306306	61086	6.17254901960784	12.7999545092687	78.1360172864779	98.3140102773177	1
North Carolina	Dare	37055	11460	58.4425518894385	7222	36.8300270284053	927	4.72742108215615	10248	57.0156893290308	7393	41.131634583287	333	1.85267608768221	Race	Race	Race	35187	27070	72.4381233838197	66.3982268193572	6.03989656446251	87.7824196436184	12.2175803563816	2.00926478529002	6.92585329809305	5.12973541364709	50.862534458749	31.4178531844147	18.5636740841788	54787	5.93953036271551	7.47250211522191	70.9560803015153	28.9593160377358	1
North Carolina	Davidson	37057	54317	72.5619856791707	18109	24.1917815539169	2430	3.24623276691247	49383	69.6172552336646	20624	29.074504828364	928	1.30823993797138	Race	Race	Race	164058	122030	61.3422928788003	58.1291485700238	3.21314430877653	81.2054273488644	18.7945726511356	8.90172987601946	6.69824086603518	4.73186312157895	51.2068902461325	35.861707444928	16.6953150714991	44469	9.95307172602947	17.64262289332	81.8067027937076	47.384545488034	1
North Carolina	Davie	37059	15602	71.7135502849789	5270	24.2232027946314	884	4.06324692038978	14687	71.0546686018384	5735	27.7455249153362	248	1.19980648282535	Race	Race	Race	41568	31415	69.2535413019258	65.7965939837657	3.45694731816012	84.8970361816782	15.1029638183218	6.27646266358737	6.41599307159353	4.37115088529638	51.2533679753657	33.2707852193995	18.7620284834488	51662	6.36014571231663	14.5356936563487	76.4296150317692	70.2885548011639	1
North Carolina	Duplin	37061	12217	58.5778672803989	8283	39.7151898734177	356	1.70694284618335	11416	55.4390054390054	9033	43.8665501165501	143	0.694444444444444	Race	Race	Race	59121	38785	53.7733659920072	53.0926904731211	0.680675518886162	52.0694846162954	47.9305153837046	24.7746147730925	21.3172984218806	11.6963515502106	51.0004905194432	39.0538049085773	15.8420865682245	35364	10.5480755158788	27.9512392924122	89.7384560798824	86.4644047517306	1
North Carolina	Durham	37063	28350	18.1574801132361	121250	77.6576530416181	6534	4.18486684514584	33769	23.013595938256	111224	75.7992299042492	1742	1.1871741574948	Race	Race	Race	294618	203970	76.5475314997304	71.9395009069961	4.60803059273422	42.0317156453441	57.9682843546559	37.1864583969751	13.3247119999457	13.6590432356475	52.2048890427605	41.6485075589407	11.1211806474825	54093	6.32571921533326	12.5800923669148	53.0717778369659	5.6277023921192	0
North Carolina	Edgecombe	37065	8261	33.1953708912642	16224	65.1932813630154	401	1.61134774572049	8546	31.6847100697019	18310	67.8852142963073	116	0.430075633990805	Race	Race	Race	54669	40885	60.8682891035832	65.9704047939342	-5.10211569035099	36.7173352356912	63.2826647643088	56.6317291335126	4.11933636978909	2.33770509795314	53.5458852366058	38.2812928716457	16.9620808867914	32298	12.5350225362407	22.6086956521739	89.6111261139616	45.3069741123214	0
North Carolina	Forsyth	37067	75975	42.6079007582215	94464	52.9768047018709	7873	4.41529453990758	79768	45.8255059775147	92323	53.0381630273053	1978	1.13633099518007	Race	Race	Race	364691	259195	68.7945369316538	67.1575454773433	1.63699145431045	57.6839022624633	42.3160977375367	25.708339388688	12.3789728838935	8.47649105681248	52.5464022967389	40.0629574077781	14.3760059886315	46283	8.38620981387479	12.1146219777408	66.3958205235075	7.34650811304075	0
North Carolina	Franklin	37069	16368	53.8988408851422	12874	42.3933087460485	1126	3.70785036880927	14603	51.4389376166825	13436	47.328190496319	350	1.23287188699849	Race	Race	Race	62989	46535	65.2584076501558	61.0056946384442	4.25271301171161	63.5698296527965	36.4301703472035	25.5917699915858	7.88867897569417	5.1564558891235	50.4119766943435	36.8905681944467	15.175665592405	44272	8.19055297990997	16.8157589803013	79.5944380069525	85.3181345782675	1
North Carolina	Gaston	37071	61798	64.0852008171646	31177	32.3308894442658	3456	3.58390973856955	56138	62.0425936363737	33171	36.6599250687975	1174	1.29748129482886	Race	Race	Race	211753	156870	61.4719194237267	57.6802447886785	3.79167463504813	74.1514878183544	25.8485121816456	15.2588156956454	6.3881031201447	5.16261871142321	51.7196922829901	37.7095011640921	15.0174968005176	44288	9.71426918850136	16.7983479978452	80.1669958699946	19.647622837068	1
North Carolina	Gates	37073	2874	53.3011869436202	2385	44.2321958456973	133	2.46661721068249	2564	47.5166790214974	2786	51.6308376575241	46	0.852483320978503	Race	Race	Race	11615	9015	59.8114254021076	59.8557958957293	-0.0443704936217344	62.5053809728799	37.4946190271201	33.0348687042617	1.19672836848902	1.60137752905725	50.3917348256565	34.7653895824365	17.4429616874731	51582	9.70176068990298	14.6634323832626	85.5306246209824	100	1
North Carolina	Graham	37075	3283	78.7667946257198	768	18.426103646833	117	2.80710172744722	2750	69.6731694958196	1119	28.350646060299	78	1.97618444388143	Race	Race	Race	8651	6720	62.0238095238095	58.735119047619	3.28869047619048	87.7933186914807	12.2066813085193	0.393018148190961	2.99387354063114	1.54895387816437	49.9942203213501	34.435325395908	21.8934227256964	34778	9.46854001221747	20.9860093271153	86.0093271152565	100	1
North Carolina	Granville	37077	13591	49.6874200270537	12909	47.194092055716	853	3.11848791723029	12405	47.2121788772598	13598	51.7526165556613	272	1.03520456707897	Race	Race	Race	58341	44390	61.6197341743636	59.1912592926335	2.42847488173011	58.406609417048	41.593390582952	30.4451414956891	7.48187381087057	4.14459813853036	49.0546956685693	35.7295898253372	15.3459830993641	50317	6.89158998826158	18.3990324093501	80.5790733838521	54.7499833099673	1
North Carolina	Greene	37079	4374	54.0333539221742	3605	44.5336627547869	116	1.43298332303891	4411	53.5575522098106	3778	45.8717824186498	47	0.570665371539582	Race	Race	Race	21241	15310	52.8739386022208	53.7949052906597	-0.920966688438931	47.2152911821477	52.7847088178523	35.2902405724778	14.7074054893837	7.405489383739	46.085400875665	36.7073113318582	14.2648651193447	37190	10.5047895813153	24.9108644466868	90.770265724857	100	1
North Carolina	Guilford	37081	98062	38.096385074105	149248	57.9817796857093	10095	3.9218352401857	104789	41.2795644706364	146365	57.657611521674	2698	1.06282400768952	Race	Race	Race	511815	366000	70.3292349726776	69.3584699453552	0.9707650273224	51.9838222795346	48.0161777204654	33.0472924787277	7.57441653722536	10.1607025976183	52.5557086056485	40.8598810116937	13.7412932407217	46896	7.6159169550173	11.6054797104525	65.540484779892	12.6943567441841	0
North Carolina	Halifax	37083	9031	35.8842929232725	15748	62.5740056423094	388	1.54170143441809	8763	33.6017485333027	17176	65.8614210667587	140	0.536830399938648	Race	Race	Race	52849	40930	61.4879061812851	63.7161006596628	-2.22819447837772	38.9032905069159	61.0967094930841	51.8382561637874	2.59229124486745	1.86758500633881	51.8704232814244	36.0650154212946	18.5452894094496	32549	11.5574728138762	23.2098160844488	86.6035477201001	54.7055274176738	0
North Carolina	Harnett	37085	27614	59.9457288613915	16737	36.3334418756106	1714	3.72082926299794	25565	58.8851779338938	17331	39.9193827018312	519	1.19543936427502	Race	Race	Race	126620	87970	52.3644424235535	49.3520518358531	3.01239058770035	62.5106618227768	37.4893381772232	20.6499763070605	11.8741115147686	5.72974253672406	50.52914231559	44.0554414784394	11.1538461538462	47930	9.95364676946363	14.2168464585565	80.7369391365007	55.9209264200631	1
North Carolina	Haywood	37087	18929	61.6038012171706	10473	34.0840303316302	1325	4.31216845119927	15633	55.8840351755201	11833	42.299992850504	508	1.81597197397583	Race	Race	Race	59577	47900	64.1482254697286	58.4008350730689	5.74739039665971	93.3313191332226	6.66868086677745	1.0356345569599	3.61381069875959	2.42039713312184	51.6625543414405	30.6242341843329	23.6047467982611	43097	5.96352515570805	12.9930394431555	76.2327393958507	55.4407480181584	1
North Carolina	Henderson	37089	35809	61.5528740374037	19827	34.0810643564356	2540	4.36606160616062	32994	62.9752633989922	18642	35.5817682088869	756	1.44296839212093	Race	Race	Race	110905	84020	69.2406569864318	62.3565817662461	6.88407522018567	83.8483386682296	16.1516613317704	2.92953428610072	9.74347414453812	7.46765249537893	51.7397772868671	30.8101528335062	24.5128713764032	48138	4.71906534243576	11.2999254251378	70.2776385442009	33.2705639872588	1
North Carolina	Hertford	37091	3099	30.4241115256234	6910	67.8382093068918	177	1.73767916748478	3007	27.5416742993222	7843	71.8355010075105	68	0.622824693167247	Race	Race	Race	24285	18885	53.9369870267408	57.8130791633572	-3.87609213661636	33.7533456866378	66.2466543133622	57.7558163475396	3.3230389129092	3.4259831171505	50.6238418777023	36.6975499279391	17.6364010706197	34523	11.8129695531831	19.6767100493255	85.0478397813038	68.6367505776481	0
North Carolina	Hoke	37093	7760	42.5671969281404	9726	53.3516182117389	744	4.08118486012068	6819	39.9028614898473	10076	58.9619053192112	194	1.13523319094154	Race	Race	Race	51853	35035	52.0336806051092	48.7769373483659	3.25674325674326	40.8095963589378	59.1904036410622	32.6172063332883	12.6145063930727	6.11343605963011	50.5255240776811	46.6337531097526	8.17503326712051	42704	11.6058575328866	15.3522510902279	82.2492475892144	43.1504515249617	0
North Carolina	Hyde	37095	1288	55.9027777777778	965	41.8836805555556	51	2.21354166666667	1193	50.0629458665548	1163	48.8040285354595	27	1.13302559798573	Race	Race	Race	5629	4440	51.8918918918919	53.6711711711712	-1.77927927927928	60.9877420500977	39.0122579499023	32.9543435779002	5.79143720021318	3.53526381240007	47.1131639722864	34.2334340024871	16.7880618227039	37741	14.3023255813953	19.3905136397149	91.2509216023593	100	1
